-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.920172944664955139e-04,1.760553568601608276e-04,1.600924879312515259e-04,1.432308927178382874e-04,1.263683661818504333e-04,6.318371742963790894e-05
3.840355202555656433e-04,3.521107137203216553e-04,3.201849758625030518e-04,2.864608541131019592e-04,2.527367323637008667e-04,1.263683661818504333e-04
5.760528147220611572e-04,5.281660705804824829e-04,4.802783951163291931e-04,4.296917468309402466e-04,3.791041672229766846e-04,1.895520836114883423e-04
7.680710405111312866e-04,7.042214274406433105e-04,6.403708830475807190e-04,5.729226395487785339e-04,5.054734647274017334e-04,2.527367323637008667e-04
9.600892663002014160e-04,8.802767843008041382e-04,8.004643023014068604e-04,7.161526009440422058e-04,6.318418309092521667e-04,3.159204497933387756e-04
1.152106560766696930e-03,1.056331209838390350e-03,9.605558589100837708e-04,8.593834936618804932e-04,7.582092657685279846e-04,3.791041672229766846e-04
1.344123855233192444e-03,1.232386566698551178e-03,1.120649278163909912e-03,1.002613455057144165e-03,8.845776319503784180e-04,4.422888159751892090e-04
1.536141149699687958e-03,1.408441923558712006e-03,1.280742697417736053e-03,1.145843416452407837e-03,1.010945998132228851e-03,5.054734647274017334e-04
1.728159375488758087e-03,1.584497280418872833e-03,1.440835185348987579e-03,1.289074309170246124e-03,1.137314364314079285e-03,5.686571821570396423e-04
1.920177601277828217e-03,1.760552637279033661e-03,1.600927673280239105e-03,1.432305201888084412e-03,1.263682730495929718e-03,6.318418309092521667e-04
2.112195827066898346e-03,1.936607994139194489e-03,1.761020161211490631e-03,1.575535163283348083e-03,1.390050165355205536e-03,6.950255483388900757e-04
2.304213121533393860e-03,2.112663350999355316e-03,1.921112649142742157e-03,1.718766056001186371e-03,1.516419462859630585e-03,7.582092657685279846e-04
2.496230415999889374e-03,2.288718242198228836e-03,2.081206068396568298e-03,1.861996948719024658e-03,1.642787829041481018e-03,8.213939145207405090e-04
2.688248176127672195e-03,2.464773599058389664e-03,2.241299021989107132e-03,2.005226910114288330e-03,1.769155263900756836e-03,8.845776319503784180e-04
2.880265470594167709e-03,2.640828955918550491e-03,2.401391044259071350e-03,2.148457802832126617e-03,1.895523630082607269e-03,9.477622807025909424e-04
3.072283696383237839e-03,2.816884312778711319e-03,2.561484463512897491e-03,2.291687764227390289e-03,2.021891996264457703e-03,1.010945998132228851e-03
3.264301456511020660e-03,2.992939669638872147e-03,2.721576485782861710e-03,2.434918191283941269e-03,2.148260362446308136e-03,1.074130646884441376e-03
3.456319682300090790e-03,3.168994560837745667e-03,2.881669905036687851e-03,2.578148618340492249e-03,2.274628728628158569e-03,1.137314364314079285e-03
3.648336976766586304e-03,3.345049917697906494e-03,3.041762858629226685e-03,2.721379976719617844e-03,2.400996629148721695e-03,1.200498081743717194e-03
3.840354736894369125e-03,3.521104808896780014e-03,3.201855346560478210e-03,2.864609938114881516e-03,2.527364995330572128e-03,1.263682730495929718e-03
4.032372031360864639e-03,3.697160631418228149e-03,3.361947834491729736e-03,3.007840830832719803e-03,2.653733361512422562e-03,1.326866447925567627e-03
4.224390257149934769e-03,3.873215988278388977e-03,3.522040788084268570e-03,3.151070792227983475e-03,2.780101262032985687e-03,1.390050165355205536e-03
4.416408482939004898e-03,4.049271345138549805e-03,3.682133276015520096e-03,3.294301684945821762e-03,2.906469628214836121e-03,1.453234814107418060e-03
4.608425311744213104e-03,4.225326701998710632e-03,3.842226229608058929e-03,3.437532112002372742e-03,3.032837994396686554e-03,1.516419462859630585e-03
4.800443071871995926e-03,4.401381593197584152e-03,4.002319648861885071e-03,3.580762539058923721e-03,3.159206360578536987e-03,1.579603180289268494e-03
4.992461297661066055e-03,4.577436950057744980e-03,4.162411671131849289e-03,3.723993431776762009e-03,3.285574726760387421e-03,1.642787829041481018e-03
5.184478592127561569e-03,4.753492306917905807e-03,4.322505090385675430e-03,3.867223393172025681e-03,3.411942627280950546e-03,1.705971546471118927e-03
5.376496352255344391e-03,4.929547663778066635e-03,4.482597578316926956e-03,4.010453820228576660e-03,3.538310993462800980e-03,1.769155263900756836e-03
5.568514112383127213e-03,5.105603020638227463e-03,4.642690531909465790e-03,4.153684247285127640e-03,3.664679359644651413e-03,1.832339912652969360e-03
5.760531872510910034e-03,5.281657911837100983e-03,4.802783019840717316e-03,4.296915605664253235e-03,3.791047260165214539e-03,1.895523630082607269e-03
5.952549632638692856e-03,5.457713268697261810e-03,4.962875507771968842e-03,4.440145567059516907e-03,3.917415626347064972e-03,1.958707347512245178e-03
6.144567392766475677e-03,5.633769091218709946e-03,5.122968461364507675e-03,4.583375994116067886e-03,4.043783992528915405e-03,2.021891996264457703e-03
6.336585152894258499e-03,5.809823516756296158e-03,5.283060949295759201e-03,4.726606421172618866e-03,4.170152358710765839e-03,2.085076645016670227e-03
6.528602913022041321e-03,5.985879339277744293e-03,5.443153902888298035e-03,4.869836382567882538e-03,4.296520724892616272e-03,2.148260362446308136e-03
6.720621138811111450e-03,6.161933764815330505e-03,5.603246390819549561e-03,5.013066809624433517e-03,4.422888625413179398e-03,2.211444545537233353e-03
6.912638433277606964e-03,6.337989121675491333e-03,5.763339344412088394e-03,5.156298168003559113e-03,4.549256991595029831e-03,2.274628728628158569e-03
7.104655727744102478e-03,6.514044944196939468e-03,5.923432763665914536e-03,5.299528595060110092e-03,4.675625357776880264e-03,2.337812911719083786e-03
7.296673953533172607e-03,6.690100301057100296e-03,6.083525251597166061e-03,5.442759487777948380e-03,4.801993258297443390e-03,2.400996629148721695e-03
7.488691713660955429e-03,6.866155657917261124e-03,6.243618205189704895e-03,5.585989449173212051e-03,4.928361624479293823e-03,2.464181277900934219e-03
7.680709473788738251e-03,7.042210549116134644e-03,6.403710693120956421e-03,5.729219876229763031e-03,5.054729990661144257e-03,2.527364995330572128e-03
7.872726768255233765e-03,7.218265905976295471e-03,6.563803181052207947e-03,5.872450303286314011e-03,5.181098356842994690e-03,2.590548712760210037e-03
8.064744994044303894e-03,7.394321262836456299e-03,6.723896134644746780e-03,6.015681661665439606e-03,5.307466723024845123e-03,2.653733361512422562e-03
8.256762288510799408e-03,7.570376619696617126e-03,6.883989088237285614e-03,6.158911623060703278e-03,5.433834623545408249e-03,2.716917544603347778e-03
8.448780514299869537e-03,7.746431976556777954e-03,7.044081576168537140e-03,6.302142050117254257e-03,5.560202989727258682e-03,2.780101262032985687e-03
8.640797808766365051e-03,7.922487333416938782e-03,7.204174064099788666e-03,6.445372477173805237e-03,5.686571355909109116e-03,2.843285910785198212e-03
8.832816034555435181e-03,8.098542690277099609e-03,7.364267017692327499e-03,6.588603369891643524e-03,5.812939256429672241e-03,2.906469628214836121e-03
9.024833329021930695e-03,8.274598047137260437e-03,7.524359971284866333e-03,6.731833331286907196e-03,5.939307622611522675e-03,2.969653345644474030e-03
9.216850623488426208e-03,8.450653403997421265e-03,7.684452459216117859e-03,6.875064224004745483e-03,6.065675988793373108e-03,3.032837994396686554e-03
9.408868849277496338e-03,8.626707829535007477e-03,7.844545878469944000e-03,7.018295116722583771e-03,6.192044354975223541e-03,3.096022643148899078e-03
9.600887075066566467e-03,8.802763186395168304e-03,8.004638366401195526e-03,7.161525078117847443e-03,6.318412721157073975e-03,3.159206360578536987e-03
9.792905300855636597e-03,8.978817611932754517e-03,8.164731785655021667e-03,7.304755970835685730e-03,6.444781087338924408e-03,3.222390543669462204e-03
9.984922595322132111e-03,9.154872968792915344e-03,8.324824273586273193e-03,7.447986863553524017e-03,6.571149453520774841e-03,3.285574726760387421e-03
1.017693988978862762e-02,9.330928325653076172e-03,8.484916761517524719e-03,7.591217756271362305e-03,6.697517819702625275e-03,3.348759375512599945e-03
1.036895811557769775e-02,9.506983682513237000e-03,8.645009249448776245e-03,7.734447717666625977e-03,6.823886185884475708e-03,3.411942627280950546e-03
1.056097447872161865e-02,9.683039039373397827e-03,8.805102668702602386e-03,7.877677679061889648e-03,6.950254552066326141e-03,3.475127276033163071e-03
1.075299363583326340e-02,9.859094396233558655e-03,8.965195156633853912e-03,8.020908571779727936e-03,7.076622918248176575e-03,3.538311459124088287e-03
1.094501093029975891e-02,1.003514975309371948e-02,9.125288575887680054e-03,8.164139464497566223e-03,7.202990353107452393e-03,3.601495176553726196e-03
1.113702915608882904e-02,1.021120510995388031e-02,9.285381063818931580e-03,8.307369425892829895e-03,7.329358719289302826e-03,3.664679359644651413e-03
1.132904645055532455e-02,1.038726046681404114e-02,9.445473551750183105e-03,8.450600318610668182e-03,7.455727085471153259e-03,3.727864008396863937e-03
1.152106374502182007e-02,1.056331582367420197e-02,9.605566039681434631e-03,8.593831211328506470e-03,7.582095451653003693e-03,3.791047725826501846e-03
1.171308290213346481e-02,1.073937118053436279e-02,9.765658527612686157e-03,8.737061172723770142e-03,7.708463817834854126e-03,3.854231908917427063e-03
1.190510019659996033e-02,1.091542653739452362e-02,9.925751946866512299e-03,8.880291134119033813e-03,7.834831252694129944e-03,3.917415626347064972e-03
1.209711749106645584e-02,1.109148189425468445e-02,1.008584629744291306e-02,9.023522026836872101e-03,7.961200550198554993e-03,3.980600275099277496e-03
1.228913478553295135e-02,1.126753818243741989e-02,1.024593785405158997e-02,9.166752919554710388e-03,8.087567985057830811e-03,4.043783992528915405e-03
1.248115301132202148e-02,1.144359167665243149e-02,1.040603034198284149e-02,9.309982880949974060e-03,8.213936351239681244e-03,4.106968641281127930e-03
1.267317123711109161e-02,1.161964796483516693e-02,1.056612189859151840e-02,9.453213773667812347e-03,8.340304717421531677e-03,4.170152358710765839e-03
1.286518946290016174e-02,1.179570332169532776e-02,1.072621531784534454e-02,9.596444666385650635e-03,8.466673083603382111e-03,4.233336541801691055e-03
1.305720582604408264e-02,1.197175867855548859e-02,1.088630873709917068e-02,9.739674627780914307e-03,8.593041449785232544e-03,4.296520724892616272e-03
1.324922405183315277e-02,1.214781217277050018e-02,1.104640122503042221e-02,9.882904589176177979e-03,8.719409815967082977e-03,4.359705373644828796e-03
1.344124320894479752e-02,1.232386752963066101e-02,1.120649464428424835e-02,1.002613548189401627e-02,8.845778182148933411e-03,4.422888625413179398e-03
1.363325957208871841e-02,1.249992288649082184e-02,1.136658713221549988e-02,1.016936637461185455e-02,8.972145617008209229e-03,4.486073274165391922e-03
1.382527686655521393e-02,1.267597824335098267e-02,1.152667962014675140e-02,1.031259633600711823e-02,9.098514914512634277e-03,4.549257457256317139e-03
1.401729509234428406e-02,1.285203360021114349e-02,1.168677210807800293e-02,1.045582722872495651e-02,9.224882349371910095e-03,4.612441174685955048e-03
1.420931331813335419e-02,1.302808895707130432e-02,1.184686552733182907e-02,1.059905905276536942e-02,9.351250715553760529e-03,4.675625357776880264e-03
1.440133061259984970e-02,1.320414431393146515e-02,1.200695894658565521e-02,1.074228901416063309e-02,9.477619081735610962e-03,4.738810006529092789e-03
1.459334790706634521e-02,1.338019967079162598e-02,1.216705050319433212e-02,1.088551897555589676e-02,9.603987447917461395e-03,4.801993723958730698e-03
1.478536613285541534e-02,1.355625502765178680e-02,1.232714392244815826e-02,1.102874800562858582e-02,9.730355814099311829e-03,4.865177907049655914e-03
1.497738342732191086e-02,1.373231038451194763e-02,1.248723641037940979e-02,1.117197982966899872e-02,9.856723248958587646e-03,4.928361624479293823e-03
1.516940072178840637e-02,1.390836574137210846e-02,1.264732889831066132e-02,1.131520979106426239e-02,9.983092546463012695e-03,4.991546273231506348e-03
1.536141894757747650e-02,1.408442109823226929e-02,1.280742138624191284e-02,1.145844068378210068e-02,1.010945998132228851e-02,5.054729990661144257e-03
1.555343717336654663e-02,1.426047645509243011e-02,1.296751480549573898e-02,1.160167157649993896e-02,1.023582834750413895e-02,5.117914173752069473e-03
1.574545353651046753e-02,1.443653181195259094e-02,1.312760636210441589e-02,1.174490153789520264e-02,1.036219671368598938e-02,5.181098356842994690e-03
1.593747176229953766e-02,1.461258716881275177e-02,1.328769978135824203e-02,1.188813336193561554e-02,1.048856507986783981e-02,5.244282539933919907e-03
1.612948998808860779e-02,1.478864252567291260e-02,1.344779320061206818e-02,1.203136332333087921e-02,1.061493344604969025e-02,5.307466723024845123e-03
1.632150821387767792e-02,1.496469695121049881e-02,1.360788568854331970e-02,1.217459328472614288e-02,1.074130181223154068e-02,5.370650906115770340e-03
1.651352643966674805e-02,1.514075230807065964e-02,1.376797817647457123e-02,1.231782324612140656e-02,1.086767017841339111e-02,5.433835089206695557e-03
1.670554280281066895e-02,1.531680766493082047e-02,1.392807066440582275e-02,1.246105413883924484e-02,1.099403761327266693e-02,5.497018340975046158e-03
1.689756102859973907e-02,1.549286395311355591e-02,1.408816408365964890e-02,1.260428503155708313e-02,1.112040597945451736e-02,5.560202989727258682e-03
1.708957925438880920e-02,1.566891744732856750e-02,1.424825657159090042e-02,1.274751499295234680e-02,1.124677434563636780e-02,5.623387172818183899e-03
1.728159561753273010e-02,1.584497280418872833e-02,1.440834812819957733e-02,1.289074681699275970e-02,1.137314271181821823e-02,5.686571355909109116e-03
1.747361384332180023e-02,1.602102816104888916e-02,1.456844247877597809e-02,1.303397677838802338e-02,1.149951107800006866e-02,5.749755539000034332e-03
1.766563206911087036e-02,1.619708351790904999e-02,1.472853496670722961e-02,1.317720673978328705e-02,1.162587944418191910e-02,5.812939722090959549e-03
1.785765029489994049e-02,1.637313887476921082e-02,1.488862745463848114e-02,1.332043670117855072e-02,1.175224781036376953e-02,5.876123905181884766e-03
1.804966665804386139e-02,1.654919423162937164e-02,1.504871994256973267e-02,1.346366759389638901e-02,1.187861617654561996e-02,5.939308088272809982e-03
1.824168488383293152e-02,1.672524958848953247e-02,1.520881429314613342e-02,1.360689848661422729e-02,1.200498454272747040e-02,6.002492271363735199e-03
1.843370310962200165e-02,1.690130494534969330e-02,1.536890584975481033e-02,1.375012844800949097e-02,1.213135197758674622e-02,6.065675988793373108e-03
1.862572133541107178e-02,1.707736030220985413e-02,1.552899740636348724e-02,1.389335934072732925e-02,1.225771941244602203e-02,6.128859706223011017e-03
1.881773769855499268e-02,1.725341565907001495e-02,1.568909175693988800e-02,1.403659023344516754e-02,1.238408870995044708e-02,6.192044354975223541e-03
1.900975406169891357e-02,1.742947101593017578e-02,1.584918424487113953e-02,1.417982019484043121e-02,1.251045707613229752e-02,6.255228072404861450e-03
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
