0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.994393348693847656e+00,7.994384765625000000e+00,8.447021484375000000e+00,8.447021484375000000e+00,8.477783203125000000e+00,8.477539062500000000e+00
1.598878479003906250e+01,1.598876953125000000e+01,1.689416503906250000e+01,1.689404296875000000e+01,1.695556640625000000e+01,1.695556640625000000e+01
2.398318099975585938e+01,2.398315429687500000e+01,2.534118652343750000e+01,2.534106445312500000e+01,2.543334960937500000e+01,2.543310546875000000e+01
3.197757530212402344e+01,3.197760009765625000e+01,3.378820800781250000e+01,3.378833007812500000e+01,3.391113281250000000e+01,3.391113281250000000e+01
3.997195243835449219e+01,3.997192382812500000e+01,4.223522949218750000e+01,4.223535156250000000e+01,4.238891601562500000e+01,4.238867187500000000e+01
4.796636772155761719e+01,4.796636962890625000e+01,5.068237304687500000e+01,5.068237304687500000e+01,5.086669921875000000e+01,5.086669921875000000e+01
5.596073722839355469e+01,5.596075439453125000e+01,5.912939453125000000e+01,5.912939453125000000e+01,5.934448242187500000e+01,5.934423828125000000e+01
6.395513725280761719e+01,6.395513916015625000e+01,6.757641601562500000e+01,6.757641601562500000e+01,6.782226562500000000e+01,6.782226562500000000e+01
7.194956016540527344e+01,7.194958496093750000e+01,7.602355957031250000e+01,7.602343750000000000e+01,7.630004882812500000e+01,7.629980468750000000e+01
7.994392204284667969e+01,7.994390869140625000e+01,8.447058105468750000e+01,8.447045898437500000e+01,8.477783203125000000e+01,8.477783203125000000e+01
8.793832206726074219e+01,8.793835449218750000e+01,9.291760253906250000e+01,9.291772460937500000e+01,9.325561523437500000e+01,9.325537109375000000e+01
9.593273735046386719e+01,9.593273925781250000e+01,1.013646240234375000e+02,1.013647460937500000e+02,1.017333984375000000e+02,1.017333984375000000e+02
1.039270305633544922e+02,1.039271240234375000e+02,1.098117675781250000e+02,1.098117675781250000e+02,1.102111816406250000e+02,1.102109375000000000e+02
1.119214687347412109e+02,1.119214477539062500e+02,1.182586669921875000e+02,1.182587890625000000e+02,1.186889648437500000e+02,1.186889648437500000e+02
1.199158763885498047e+02,1.199158935546875000e+02,1.267058105468750000e+02,1.267058105468750000e+02,1.271667480468750000e+02,1.271665039062500000e+02
1.279102687835693359e+02,1.279102783203125000e+02,1.351528320312500000e+02,1.351528320312500000e+02,1.356445312500000000e+02,1.356445312500000000e+02
1.359046077728271484e+02,1.359046020507812500e+02,1.435999755859375000e+02,1.435998535156250000e+02,1.441220703125000000e+02,1.441220703125000000e+02
1.438990688323974609e+02,1.438990478515625000e+02,1.520469970703125000e+02,1.520468750000000000e+02,1.526000976562500000e+02,1.526000976562500000e+02
1.518934535980224609e+02,1.518934326171875000e+02,1.604940185546875000e+02,1.604938964843750000e+02,1.610778808593750000e+02,1.610776367187500000e+02
1.598878993988037109e+02,1.598878784179687500e+02,1.689410400390625000e+02,1.689411621093750000e+02,1.695556640625000000e+02,1.695556640625000000e+02
1.678821315765380859e+02,1.678823242187500000e+02,1.773881835937500000e+02,1.773881835937500000e+02,1.780332031250000000e+02,1.780332031250000000e+02
1.758766384124755859e+02,1.758766479492187500e+02,1.858352050781250000e+02,1.858352050781250000e+02,1.865112304687500000e+02,1.865112304687500000e+02
